movement_id,origin_district,destination_code,destination_name,destination_district,destination_sub_district,destination_X,destination_Y,destination_in_cluster,destination_cluster_name,species,number,weekly_volume
M-BKS-042-1-01-IN,SUBANG,M-BKS-042,DJAMIL,KOTA BEKASI,BANTARGEBANG,106.983867,-6.3123,No,,BR,1000,4000
M-BKS-042-1-02-IN,SUBANG,M-BKS-042,DJAMIL,KOTA BEKASI,BANTARGEBANG,106.983867,-6.3123,No,,BR,1000,3000
M-BKS-044-1-01-IN,MAJALENGKA,M-BKS-044,BISMA ADI PRATAMA,KOTA BEKASI,BEKASI SELATAN,107.2483549,-6.250873707,No,,BR,1500,10500
M-BKS-048-1-01-IN,JAKARTA TIMUR,M-BKS-048-CY,PASAR BAMBU KUNING,KOTA BEKASI,BEKASI SELATAN,106.985933,-6.2462,No,,BR,250,1750
M-BKS-049-1-01-IN,TASIKMALAYA,M-BKS-049-CY,JALU/PASAR PONCOL BARU,KOTA BEKASI,BEKASI SELATAN,106.984633,-6.23795,No,,BR,60,420
M-BKS-050-1-01-IN,JAKARTA TIMUR,M-BKS-050-CY,PASAR MUJAER,KOTA BEKASI,BEKASI SELATAN,106.9806,-6.236433,No,,BR,30,210
M-BKS-051-1-01-IN,KARAWANG,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,10500
M-BKS-051-1-02-IN,TASIKMALAYA,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,3500
M-BKS-051-1-03-IN,SUBANG,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,3500
M-BKS-051-1-04-IN,BOGOR,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,1750
M-BKS-051-1-05-IN,TANGERANG,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,1750
M-BKS-051-1-06-IN,BANDUNG,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,1750
M-BKS-051-1-07-IN,INDRAMAYU,M-BKS-051,Maju Lancar,KOTA BEKASI,BEKASI UTARA,106.991767,-6.2101,No,,BR,3500,1750
M-BKS-052-1-01-IN,KOTA BEKASI,M-BKS-052,ATO/MATO,KOTA BEKASI,BEKASI UTARA,107.006867,-6.23295,No,,AK,30,210
M-BKS-055-2-1-01-IN,BANJARNEGARA,M-BKS-056,M.MININ,KOTA BEKASI,BEKASI UTARA,107.00615,-6.233983,No,,AK,200,400
M-BKS-058-1-01-IN,KOTA BEKASI,M-BKS-058,TPnU M Namin,KOTA BEKASI,BEKASI UTARA,107.039617,-6.201967,No,,DU,100,700
M-BKS-063-1-01-IN,TASIKMALAYA,M-BKS-063,Cirajaya,KOTA BEKASI,BEKASI TIMUR,107.019017,-6.243883,No,,BR,1000,4000
M-BKS-063-1-02-IN,TANGGAMUS,M-BKS-063,Cirajaya,KOTA BEKASI,BEKASI TIMUR,107.019017,-6.243883,No,,BR,1000,2000
M-BKS-063-1-03-IN,MAJALENGKA,M-BKS-063,Cirajaya,KOTA BEKASI,BEKASI TIMUR,107.019017,-6.243883,No,,BR,1000,1000
M-BKS-064-1-01-IN,BEKASI,M-BKS-064,JAWA UNGGAS,KOTA BEKASI,BEKASI TIMUR,107.021317,-6.24795,No,,BR,500,3500
M-BKS-065-1-01-IN,SUKABUMI,M-BKS-065,Jaya Unggas,KOTA BEKASI,BEKASI TIMUR,107.02155,-6.242367,No,,BR,1500,10500
M-BKS-067-3-01-IN,KOTA BEKASI,M-BKS-069,TPnU Marzuki,KOTA BEKASI,BEKASI TIMUR,107.023667,-6.235267,No,,BR,300,2100
M-BKS-073-1-01-IN,BANDUNG,M-BKS-073,PD. PUTRA MANDIRI,KOTA BEKASI,RAWALUMBU,107.00735,-6.26965,No,,BR,3000,10500
M-BKS-073-1-02-IN,TASIKMALAYA,M-BKS-073,PD. PUTRA MANDIRI,KOTA BEKASI,RAWALUMBU,107.00735,-6.26965,No,,BR,3000,10500
M-BKS-075-1-01-IN,BEKASI,M-BKS-075,H.AMRIL BURHAN/BURNAS MULIA SAKTI,KOTA BEKASI,PONDOKGEDE,106.93295,-6.283617,No,,BR,2500,8750
M-BKS-075-1-02-IN,SUBANG,M-BKS-075,H.AMRIL BURHAN/BURNAS MULIA SAKTI,KOTA BEKASI,PONDOKGEDE,106.93295,-6.283617,No,,BR,2500,8750
M-BKS-077-1-01-IN,BEKASI,M-BKS-077-CY,TPnU H Misin,KOTA BEKASI,BEKASI SELATAN,106.977767,-6.259733,No,,BR,60,420
M-BKS-078-1-01-IN,JAKARTA TIMUR,M-BKS-078-CY,WITO/PS. WISMA ASRI,KOTA BEKASI,BEKASI UTARA,107.027,-6.211783,No,,BR,200,1400
M-BKS-084-1-01-IN,KARAWANG,M-BKS-084,GETAS SUKSES MAKMUR/ NOVITASARI,KOTA BEKASI,JATISAMPURNA,106.925517,-6.363583,No,,BR,300,1050
M-BKS-084-1-02-IN,KOTA DEPOK,M-BKS-084,GETAS SUKSES MAKMUR/ NOVITASARI,KOTA BEKASI,JATISAMPURNA,106.925517,-6.363583,No,,BR,300,1050
M-BKS-086-1-01-IN,BOGOR,M-BKS-086,UD MANDIRI,KOTA BEKASI,RAWALUMBU,106.987267,-6.312833,No,,BR,1000,7000
M-BKS-086-1-02-IN,BEKASI,M-BKS-086,UD MANDIRI,KOTA BEKASI,RAWALUMBU,106.987267,-6.312833,No,,BR,400,2800
M-BKS-087-1-01-IN,TASIKMALAYA,M-BKS-087,Tri Sumber Rejeki,KOTA BEKASI,RAWALUMBU,107.0073,-6.27015,No,,BR,1000,3500
M-BKS-087-1-02-IN,LAMPUNG UTARA,M-BKS-087,Tri Sumber Rejeki,KOTA BEKASI,RAWALUMBU,107.0073,-6.27015,No,,BR,1000,3500
M-BKS-088-1-01-IN,KARAWANG,M-BKS-088,PD. Unggas Sakti,KOTA BEKASI,BEKASI TIMUR,107.020267,-6.242017,No,,BR,1000,4000
M-BKS-088-1-02-IN,BOGOR,M-BKS-088,PD. Unggas Sakti,KOTA BEKASI,BEKASI TIMUR,107.020267,-6.242017,No,,BR,1000,1500
M-BKS-088-1-03-IN,BEKASI,M-BKS-088,PD. Unggas Sakti,KOTA BEKASI,BEKASI TIMUR,107.020267,-6.242017,No,,BR,1000,1500
M-BKS-089-1-01-IN,SUBANG,M-BKS-089,UD M. FAREL,KOTA BEKASI,BANTARGEBANG,106.9874,-6.312817,No,,BR,874,3496
M-BKS-089-1-02-IN,BANDUNG,M-BKS-089,UD M. FAREL,KOTA BEKASI,BANTARGEBANG,106.9874,-6.312817,No,,BR,800,2400
M-BKS-090-1-01-IN,KARAWANG,M-BKS-090,Setia Unggas,KOTA BEKASI,RAWALUMBU,107.007783,-6.271,No,,BR,1000,7000
M-BKS-091-1-01-IN,CIREBON,M-BKS-091,ROSSO MANDIRI,KOTA BEKASI,BEKASI TIMUR,107.014217,-6.245933,No,,BR,1500,10500
M-BKS-091-2-01-IN,BANDUNG,M-BKS-092,PD. DUA PUTRI MANDIRI JAYA,KOTA BEKASI,BEKASI TIMUR,107.014367,-6.245933,No,,BR,2000,14000
M-BKS-091-3-01-IN,SUKABUMI,M-BKS-093,Jaya Abadi,KOTA BEKASI,BEKASI TIMUR,107.01445,-6.245983,No,,BR,1000,3500
M-BKS-091-3-02-IN,SUBANG,M-BKS-093,Jaya Abadi,KOTA BEKASI,BEKASI TIMUR,107.01445,-6.245983,No,,BR,1000,3500
M-BKS-098-1-01-IN,TASIKMALAYA,M-BKS-098,RUDI/M.ARI JAYA,KOTA BEKASI,BEKASI BARAT,106.974267,-6.233567,No,,BR,2000,14000
M-BKS-098-2-01-IN,TASIKMALAYA,M-BKS-099,PREDY GROUP,KOTA BEKASI,BEKASI BARAT,106.974333,-6.23355,No,,BR,2500,17500
M-BKS-098-3-01-IN,SUKABUMI,M-BKS-100,BERDIKARI,KOTA BEKASI,BEKASI BARAT,106.975017,-6.23515,No,,BR,2000,4666.666
M-BKS-098-3-02-IN,KOTA BEKASI,M-BKS-100,BERDIKARI,KOTA BEKASI,BEKASI BARAT,106.975017,-6.23515,No,,BR,2000,4666.666
M-BKS-098-3-03-IN,KARAWANG,M-BKS-100,BERDIKARI,KOTA BEKASI,BEKASI BARAT,106.975017,-6.23515,No,,BR,2000,4666.666
M-BKS-098-4-01-IN,TASIKMALAYA,M-BKS-101,RIHIT MAS,KOTA BEKASI,BEKASI BARAT,106.975,-6.236283,No,,BR,2000,14000
M-BKS-098-5-01-IN,SEMARANG,M-BKS-102,PD. PASAR MINGGU,KOTA BEKASI,BEKASI BARAT,106.9727,-6.235,No,,BR,2000,7000
M-BKS-098-5-02-IN,TASIKMALAYA,M-BKS-102,PD. PASAR MINGGU,KOTA BEKASI,BEKASI BARAT,106.9727,-6.235,No,,BR,2000,7000
M-BKS-103-1-01-IN,TASIKMALAYA,M-BKS-103,HANDAYANI 3,KOTA BEKASI,BEKASI BARAT,106.975,-6.236283,No,,BR,2000,4666.666
M-BKS-103-1-02-IN,BANDUNG,M-BKS-103,HANDAYANI 3,KOTA BEKASI,BEKASI BARAT,106.975,-6.236283,No,,BR,2000,4666.666
M-BKS-103-1-03-IN,SUKABUMI,M-BKS-103,HANDAYANI 3,KOTA BEKASI,BEKASI BARAT,106.975,-6.236283,No,,BR,2000,4666.666
M-DPK-003-1-01-IN,TANGERANG,M-DPK-003,BAPAK PURBIANTO,KOTA DEPOK,SAWANGAN,106.7508,-6.40735,No,,BR,1000,7000
M-DPK-003-1-02-IN,JAKARTA SELATAN,M-DPK-003,BAPAK PURBIANTO,KOTA DEPOK,SAWANGAN,106.7508,-6.40735,No,,BR,1000,7000
M-DPK-005-1-01-IN,BOGOR,M-DPK-005,Trijaya Chicken,KOTA DEPOK,SAWANGAN,106.735217,-6.369167,No,,BR,1800,12600
M-DPK-005-1-02-IN,TANGERANG,M-DPK-005,Trijaya Chicken,KOTA DEPOK,SAWANGAN,106.735217,-6.369167,No,,BR,1600,11200
M-DPK-008-1-01-IN,SUKABUMI,M-DPK-008,CV KPTM,KOTA DEPOK,SUKMA JAYA,106.83565,-6.425833,No,,BR,2800,19600
M-DPK-012-1-01-IN,BOGOR,M-DPK-012,SUKIRNO,KOTA DEPOK,CIMANGGIS,106.8622,-6.444217,No,,BR,1500,10500
M-JKB-005-01-IN,BANDUNG,M-JKB-005,Jaya Sakti,JAKARTA BARAT,CENGKARENG,106.73165,-6.16385,No,,BR,800,800
M-JKB-005-02-IN,SERANG,M-JKB-005,Jaya Sakti,JAKARTA BARAT,CENGKARENG,106.73165,-6.16385,No,,BR,1200,1200
M-JKB-005-03-IN,BOGOR,M-JKB-005,Jaya Sakti,JAKARTA BARAT,CENGKARENG,106.73165,-6.16385,No,,BR,300,300
M-JKB-006-1-01-IN,BOGOR,M-JKB-006,SUTRISNO,JAKARTA BARAT,CENGKARENG,106.765483,-6.148967,No,,BR,1200,2400
M-JKB-006-1-02-IN,TANGERANG,M-JKB-006,SUTRISNO,JAKARTA BARAT,CENGKARENG,106.765483,-6.148967,No,,BR,1200,6000
M-JKB-007-1-01-IN,SERANG,M-JKB-007,TUMARITIS,JAKARTA BARAT,CENGKARENG,106.73185,-6.1494,No,,BR,4000,28000
M-JKB-008-1-01-IN,BOGOR,M-JKB-008,SAWUNG KEMBAR,JAKARTA BARAT,CENGKARENG,106.7194,-6.17285,No,,BR,500,3500
M-JKB-008-1-02-IN,BOGOR,M-JKB-008,SAWUNG KEMBAR,JAKARTA BARAT,CENGKARENG,106.7194,-6.17285,No,,AK,100,700
M-JKB-008-3-01-IN,TANGERANG,M-JKB-010,UD ANGGIT PS,JAKARTA BARAT,CENGKARENG,106.71775,-6.17175,No,,BR,800,5600
M-JKB-008-4-01-IN,BOGOR,M-JKB-036,KUSWANTO,JAKARTA BARAT,CENGKARENG,106.716217,-6.167517,No,,BR,300,2100
M-JKB-008-5-01-IN,TANGERANG,M-JKB-037,H.ZEN ABDULLAH,JAKARTA BARAT,CENGKARENG,106.717167,-6.18055,No,,BR,600,4200
M-JKB-013-5-01-IN,TASIKMALAYA,M-JKB-017,SUKO,JAKARTA BARAT,TAMBORA,106.80835,-6.143383,No,,BR,50,350
M-JKB-023-1-01-IN,TASIKMALAYA,M-JKB-023,H.Abbas,JAKARTA BARAT,KALIDERES,106.749267,-6.170183,No,,BR,5000,5000
M-JKB-026-1-01-IN,BANDUNG,M-JKB-026,Mandiri Jaya (Penyalur Ayam Broiler),JAKARTA BARAT,KEBONJERUK,106.775117,-6.187417,No,,BR,300,150
M-JKB-026-1-02-IN,SERANG,M-JKB-026,Mandiri Jaya (Penyalur Ayam Broiler),JAKARTA BARAT,KEBONJERUK,106.775117,-6.187417,No,,BR,300,150
M-JKB-026-1-03-IN,TANGERANG,M-JKB-026,Mandiri Jaya (Penyalur Ayam Broiler),JAKARTA BARAT,KEBONJERUK,106.775117,-6.187417,No,,BR,150,150
M-JKB-027-1-01-IN,BANYUMAS,M-JKB-027,Pak H Amin Mashuri,JAKARTA BARAT,KEBONJERUK,106.780233,-6.18645,No,,AK,300,300
M-JKB-038-1-01-IN,BANDUNG,M-JKB-038,BAMBANG,JAKARTA BARAT,CENGKARENG,106.737283,-6.150317,No,,BR,3000,21000
M-JKB-039-1-01-IN,SERANG,M-JKB-039,UD. Kalimaya,JAKARTA BARAT,CENGKARENG,106.73155,-6.164217,No,,BR,4000,20000
M-JKB-039-1-02-IN,KOTA CILEGON,M-JKB-039,UD. Kalimaya,JAKARTA BARAT,CENGKARENG,106.73155,-6.164217,No,,BR,2000,2000
M-JKB-039-1-03-IN,PANDEGLANG,M-JKB-039,UD. Kalimaya,JAKARTA BARAT,CENGKARENG,106.73155,-6.164217,No,,BR,2000,2000
M-JKB-039-2-01-IN,SERANG,M-JKB-040,KASMUN,JAKARTA BARAT,CENGKARENG,106.731283,-6.163983,No,,BR,1200,6000
M-JKB-039-2-02-IN,TANGERANG,M-JKB-040,KASMUN,JAKARTA BARAT,CENGKARENG,106.731283,-6.163983,No,,BR,1200,1200
M-JKB-039-2-03-IN,BOGOR,M-JKB-040,KASMUN,JAKARTA BARAT,CENGKARENG,106.731283,-6.163983,No,,BR,1200,1200
M-JKB-039-3-01-IN,BOGOR,M-JKB-041,Suhatmin,JAKARTA BARAT,CENGKARENG,106.731283,-6.164533,No,,BR,500,1500
M-JKB-039-3-02-IN,JAKARTA BARAT,M-JKB-041,Suhatmin,JAKARTA BARAT,CENGKARENG,106.731283,-6.164533,No,,BR,500,2000
M-JKB-039-4-01-IN,SERANG,M-JKB-042,YUDI,JAKARTA BARAT,CENGKARENG,106.731283,-6.164067,No,,BR,3200,19200
M-JKB-039-4-02-IN,BOGOR,M-JKB-042,YUDI,JAKARTA BARAT,CENGKARENG,106.731283,-6.164067,No,,BR,3200,3200
M-JKB-039-5-01-IN,BOGOR,M-JKB-043,SAELAN,JAKARTA BARAT,CENGKARENG,107.2483549,-6.250873707,No,,BR,600,4200
M-JKB-039-6-01-IN,BOGOR,M-JKB-044,SAROJO/PURWOJO,JAKARTA BARAT,CENGKARENG,106.731233,-6.164133,No,,BR,900,4500
M-JKB-039-6-02-IN,SERANG,M-JKB-044,SAROJO/PURWOJO,JAKARTA BARAT,CENGKARENG,106.731233,-6.164133,No,,BR,900,1800
M-JKB-045-1-01-IN,BANDUNG,M-JKB-045,Ateng (Supplier Ayam Potong),JAKARTA BARAT,KEBONJERUK,106.77515,-6.187433,No,,BR,250,125
M-JKB-045-1-02-IN,SERANG,M-JKB-045,Ateng (Supplier Ayam Potong),JAKARTA BARAT,KEBONJERUK,106.77515,-6.187433,No,,BR,250,125
M-JKB-046-1-01-IN,SERANG,M-JKB-046,Pak H Waryono,JAKARTA BARAT,KEBONJERUK,106.775,-6.177083,No,,BR,350,175
M-JKB-046-1-02-IN,TANGERANG,M-JKB-046,Pak H Waryono,JAKARTA BARAT,KEBONJERUK,106.775,-6.177083,No,,BR,350,175
M-JKB-047-1-01-IN,TANGERANG,M-JKB-047,Pak Hendra,JAKARTA BARAT,KEBONJERUK,106.77955,-6.179733,No,,BR,4000,12000
M-JKB-047-1-02-IN,SUKABUMI,M-JKB-047,Pak Hendra,JAKARTA BARAT,KEBONJERUK,106.77955,-6.179733,No,,BR,4000,12000
M-JKB-048-1-01-IN,CIREBON,M-JKB-048,H. MUSLAM,JAKARTA BARAT,GROGOLPETAMBURAN,106.78255,-6.15325,No,,AK,250,250
M-JKB-049-1-01-IN,BOGOR,M-JKB-049,Purwanto,JAKARTA BARAT,GROGOLPETAMBURAN,106.776033,-6.156983,No,,BR,700,3500
M-JKB-049-1-02-IN,BOGOR,M-JKB-049,Purwanto,JAKARTA BARAT,GROGOLPETAMBURAN,106.776033,-6.156983,No,,BR,700,1400
M-JKB-049-1-03-IN,LEBAK,M-JKB-049,Purwanto,JAKARTA BARAT,GROGOLPETAMBURAN,106.776033,-6.156983,No,,BR,175,175
M-JKB-050-1-01-IN,BOGOR,M-JKB-050,HIMAWAN,JAKARTA BARAT,GROGOLPETAMBURAN,106.788767,-6.158517,No,,BR,500,500
M-JKB-051-1-01-IN,TASIKMALAYA,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,No,,BR,3000,12000
M-JKB-051-1-02-IN,CIAMIS,M-JKB-051,PD. Waras,JAKARTA BARAT,GROGOLPETAMBURAN,106.7827,-6.153317,No,,BR,3000,9000
M-JKB-053-1-01-IN,SUKABUMI,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,No,,BR,100,500
M-JKB-053-1-02-IN,SUKABUMI,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,No,,LA,500,2500
M-JKB-053-1-03-IN,CIANJUR,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,No,,BR,100,200
M-JKB-053-1-04-IN,CIANJUR,M-JKB-053,H.WO/SYAIFULLOH,JAKARTA BARAT,TAMBORA,106.798833,-6.145917,No,,LA,500,1000
M-JKB-054-1-01-IN,TASIKMALAYA,M-JKB-054,H. KIDON/MUSLIM,JAKARTA BARAT,TAMBORA,106.800467,-6.1429,No,,BR,1000,7000
M-JKB-054-2-01-IN,BANYUMAS,M-JKB-055,Pak Matsani,JAKARTA BARAT,TAMBORA,106.800517,-6.14295,No,,DU,70,490
M-JKB-054-2-02-IN,CILACAP,M-JKB-055,Pak Matsani,JAKARTA BARAT,TAMBORA,106.800517,-6.14295,No,,DU,70,490
M-JKB-054-2-03-IN,TANGERANG,M-JKB-055,Pak Matsani,JAKARTA BARAT,TAMBORA,106.800517,-6.14295,No,,DU,70,490
M-JKB-054-2-04-IN,SERANG,M-JKB-055,Pak Matsani,JAKARTA BARAT,TAMBORA,106.800517,-6.14295,No,,DU,60,420
M-JKB-054-3-01-IN,TASIKMALAYA,M-JKB-056,Bapak Ote,JAKARTA BARAT,TAMBORA,106.800483,-6.142917,No,,BR,50,350
M-JKB-054-3-02-IN,SUKABUMI,M-JKB-056,Bapak Ote,JAKARTA BARAT,TAMBORA,106.800483,-6.142917,No,,BR,50,350
M-JKB-054-3-03-IN,TASIKMALAYA,M-JKB-056,Bapak Ote,JAKARTA BARAT,TAMBORA,106.800483,-6.142917,No,,BR,150,1050
M-JKB-054-4-01-IN,SUKABUMI,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,No,,BR,125,875
M-JKB-054-4-02-IN,JAKARTA TIMUR,M-JKB-057,Bapak Jajang,JAKARTA BARAT,TAMBORA,106.80045,-6.142883,No,,BR,75,525
M-JKB-058-1-01-IN,KOTA SERANG,M-JKB-058,Aiju,JAKARTA BARAT,KALIDERES,106.70375,-6.132483,No,,BR,1500,5250
M-JKB-058-1-02-IN,TANGERANG,M-JKB-058,Aiju,JAKARTA BARAT,KALIDERES,106.70375,-6.132483,No,,BR,1500,5250
M-JKB-059-1-01-IN,CIREBON,M-JKB-059,Aguan,JAKARTA BARAT,KALIDERES,106.712133,-6.135067,No,,BR,2000,8000
M-JKB-059-1-02-IN,SUMEDANG,M-JKB-059,Aguan,JAKARTA BARAT,KALIDERES,106.712133,-6.135067,No,,BR,2000,6000
M-JKB-059-1-03-IN,TASIKMALAYA,M-JKB-059,Aguan,JAKARTA BARAT,KALIDERES,106.712133,-6.135067,No,,BR,500,500
M-JKB-060-1-01-IN,BANYUMAS,M-JKB-060,Agung Berkah,JAKARTA BARAT,TAMANSARI,106.820283,-6.156967,No,,AK,150,1050
M-JKB-061-1-01-IN,SUKABUMI,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,10000,10000
M-JKB-061-1-02-IN,SERANG,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,3000,3000
M-JKB-061-1-03-IN,PANDEGLANG,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,3000,3000
M-JKB-061-1-04-IN,CIANJUR,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,3000,3000
M-JKB-061-1-05-IN,BOGOR,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,3000,3000
M-JKB-061-1-06-IN,TANGERANG,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,3000,3000
M-JKB-061-1-07-IN,TASIKMALAYA,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,2500,2500
M-JKB-061-1-08-IN,BANYUMAS,M-JKB-061,PT Kartika Eka Dharma,JAKARTA BARAT,KEMBANGAN,107.2483549,-6.250873707,No,,BR,2500,2500
M-JKB-063-1-01-IN,TASIKMALAYA,M-JKB-063,UD JAYA ABADI,JAKARTA BARAT,KALIDERES,106.699533,-6.169,No,,BR,1500,10500
M-JKP-005-10-01-IN,SUKABUMI,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,BR,1000,4000
M-JKP-005-10-02-IN,BOGOR,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,BR,,0
M-JKP-005-10-03-IN,TANGERANG,M-JKP-018,YOHANES HARDI,JAKARTA PUSAT,JOHAR BARU,106.858533,-6.177367,No,,LA,350,2450
M-JKP-005-1-01-IN,SUBANG,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,BR,1500,10500
M-JKP-005-1-02-IN,SUKABUMI,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,BR,1500,10500
M-JKP-005-1-03-IN,BOGOR,M-JKP-005,mawar,JAKARTA PUSAT,CEMPAKA PUTIH,106.8602,-6.18125,No,,BR,1500,1500
M-JKP-005-11-01-IN,TANGERANG,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,BR,600,4200
M-JKP-005-11-02-IN,SUKABUMI,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,BR,1500,10500
M-JKP-005-11-03-IN,SUBANG,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,BR,1500,10500
M-JKP-005-11-04-IN,CIANJUR,M-JKP-037,CV DUNIA UNGGAS,JAKARTA PUSAT,CEMPAKA PUTIH,106.857933,-6.174683,No,,BR,750,5250
M-JKP-005-2-01-IN,SUKABUMI,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,BR,1100,5500
M-JKP-005-2-02-IN,SUKABUMI,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,LA,100,200
M-JKP-005-2-03-IN,SUBANG,M-JKP-007,Bapak Yohannes,JAKARTA PUSAT,CEMPAKA PUTIH,106.85945,-6.180017,No,,BR,1400,1400
M-JKP-005-3-01-IN,SUKABUMI,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,BR,3800,26600
M-JKP-005-3-02-IN,CIANJUR,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,BR,2200,15400
M-JKP-005-3-03-IN,SERANG,M-JKP-008,ADI JAYA,JAKARTA PUSAT,CEMPAKA PUTIH,106.859833,-6.180733,No,,LA,1800,1800
M-JKP-005-4-01-IN,SUKABUMI,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,No,,LA,700,700
M-JKP-005-4-02-IN,SUBANG,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,No,,LA,700,700
M-JKP-005-4-03-IN,JAKARTA PUSAT,M-JKP-009,IWAN,JAKARTA PUSAT,CEMPAKA PUTIH,106.857917,-6.17525,No,,LA,30,60
M-JKP-005-5-01-IN,SERANG,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,LA,1000,3000
M-JKP-005-5-02-IN,SUKABUMI,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,LA,1000,1000
M-JKP-005-5-03-IN,SUKABUMI,M-JKP-010,ITO,JAKARTA PUSAT,CEMPAKA PUTIH,106.8604,-6.181067,No,,LA,1000,3000
M-JKP-005-7-01-IN,BOGOR,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,BR,1500,10500
M-JKP-005-7-02-IN,TANGERANG,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,BR,200,1400
M-JKP-005-7-03-IN,SUKABUMI,M-JKP-015,KOWI JAYA,JAKARTA PUSAT,JOHAR BARU,106.858617,-6.180667,No,,BR,300,2100
M-JKP-005-8-01-IN,TANGGAMUS,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,BR,1000,7000
M-JKP-005-8-02-IN,SERANG,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,BR,500,3500
M-JKP-005-8-03-IN,SUBANG,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,LA,1000,7000
M-JKP-005-8-04-IN,LAMPUNG SELATAN,M-JKP-016,POLA (ID LAMA: ALIONG),JAKARTA PUSAT,JOHAR BARU,106.8578,-6.1756,No,,LA,1500,10500
M-JKP-005-9-01-IN,BANYUMAS,M-JKP-017,FREDDY,JAKARTA PUSAT,JOHAR BARU,106.8577,-6.1758,No,,LA,500,1000
M-JKP-005-9-02-IN,SEMARANG,M-JKP-017,FREDDY,JAKARTA PUSAT,JOHAR BARU,106.8577,-6.1758,No,,LA,500,500
